9241,256,0,16440
1343,4,68,1800
58,4,1268,1800
1746,2,2381,162754
1054,16,2683,162754
8659,32,2951,162754
5583,1,6710,43200
9448,256,6917,162754
14148,256,6947,162754
10625,64,7502,162754
15,1,7677,300
20050,1,8123,162754
126,64,13523,900
13974,512,13706,162754
7089,63,14188,162754
9,2,15103,900
58,1,16253,900
52959,1024,17271,162754
21455,2,19141,162754
630,8,20074,1800
8755,512,20236,43740
9961,128,20394,162754
87,1,20484,7200
25846,4,27798,72000
1029,16,27910,1200
139,1,27959,480
222,1,28144,1200
4,29,28167,300
17058,128,28219,162754
9344,512,28788,10800
343,4,29047,600
13876,8,29446,110760
7251,32,29508,36000
6501,8,29613,162754
82,16,29662,7200
14130,579,36229,162754
446,4,36241,900
15876,512,36271,54360
9577,64,36290,33720
582,1,36483,1200
111,8,36537,3600
20,1,36885,3600
9291,64,36923,14400
190,8,37124,1200
12,1,37389,1200
13,2,37572,1800
431,32,37667,129300
39,8,37857,600
11526,6,38028,162754
65,1,38049,2520
15381,512,38061,108000
29,1,38184,600
4,23,38208,162754
12,16,38242,43200
7,4,39383,2520
39,8,39501,3600
31,8,39678,18000
3,8,40243,1800
5,4,42746,1800
44,83,42799,162754
8693,32,43043,162754
138,2,43181,36000
6,16,44655,600
43996,27,45046,162754
10,1,45248,900
26,13,45298,600
8635,512,45468,43200
105,4,45480,600
9,1,45522,600
58,1,45651,1200
10048,32,45683,14400
6,1,45732,1800
6,4,69155,1800
58,3,69196,300
25635,262,69262,72000
12448,1,69296,108000
7,4,69387,600
1,4,69652,2040
8886,128,69684,162754
5280,66,69701,14400
14563,256,69930,110760
91,2,69961,1800
7533,8,71436,36000
30825,512,71512,162754
12466,32,71598,36000
2,32,71717,1200
271,1,71747,600
19141,1,71954,162754
157,2,73315,300
4,16,73351,1200
3277,512,73407,14400
38,4,73446,57180
27,2,73604,300
8281,128,74207,162754
13514,32,74223,51720
7,16,74247,300
8602,16,74381,21600
13,1,74411,1800
88,32,75633,600
641,72,77098,3600
8849,1,77251,72000
26,1,77261,1200
5697,62,77286,162000
4,8,77752,600
96,8,77791,162000
65,64,77817,900
13777,512,77840,162754
18,5,77970,1200
16037,32,78025,162754
4,8,79114,600
21598,1024,79138,162754
82,2,79884,108000
22,1,80040,1200
110,1,80084,300
17451,128,80601,33720
5237,128,80689,7740
40,8,80762,2520
3,21,87991,900
125,2,88227,1200
10,1,88594,1200
12818,128,89268,21600
39,16,89503,1200
208,1,94014,300
16,8,94178,10800
58,2,94298,900
126,32,94336,1200
11490,95,94797,162754
9,1,95020,600
38,1,103962,1200
318,1,104043,600
5336,512,105066,64800
9056,1,106765,14400
66,32,117855,5460
28,4,117873,1800
363,83,117973,600
9,1,118003,600
18797,1,118124,108000
7808,8,118255,162754
143,2,118333,162754
16219,128,118358,72000
297,1,118416,600
28,1,118619,600
2276,7,120724,3600
13759,64,127766,162754
6,4,127792,14400
39,64,127809,14400
18,1,127828,3600
9342,256,128790,162754
8,6,128809,300
11862,55,129072,162754
12843,16,129183,43740
3,8,129293,1200
10718,128,129297,21600
13869,8,129333,150840
20929,3,129377,64800
14272,1,129478,162754
9776,1024,129560,162754
17568,84,129639,162754
22,5,129664,300
5077,256,129854,7200
14,128,129932,1200
47,1,129946,4620
7901,1,130158,43200
17,1,130277,600
19054,738,131398,43200
8924,1024,131428,162754
19690,64,131721,72000
16,20,131747,900
12,32,131829,1200
29,4,131913,7200
16,32,131927,3600
4982,128,134320,5460
69,1,134477,300
51,8,134481,600
10263,512,134670,36000
4,4,134899,600
3847,1,134978,10800
10400,64,135093,36000
27,8,135611,162754
34056,256,135859,64800
61,1,135968,900
20,1,135976,900
6568,47,136059,64800
10696,32,136200,36000
75,7,136632,1800
275,8,136653,1200
25,6,136660,300
44,7,136791,300
157,4,137114,480
10,8,137303,14400
10885,64,137411,162754
8802,62,137557,162754
31,2,137652,1200
2,1,137709,1200
120,1,137720,1800
12853,256,137813,43200
21551,641,137884,72000
22,16,138175,7200
11,2,138328,900
3409,1,138369,3600
12,8,138379,300
458,1,140186,7200
16368,32,140264,64800
19,4,140509,300
23141,256,140616,162754
186,1,149029,900
5942,8,149036,162754
9436,128,149057,25860
14592,44,149165,36000
7641,495,149175,57180
5124,512,150164,162754
15,1,150239,1200
2,1,150283,162754
17290,4,150432,36000
16343,512,150700,162754
37,2,150716,600
18532,141,150885,28800
6523,32,150964,10800
690,1,150980,1200
12747,64,151089,64800
21862,512,151103,162754
19,32,151332,1200
4,32,151341,7200
851,1,151488,900
25783,32,151495,162754
33,32,153371,300
38,1,153413,300
7092,16,153558,162754
131,1,153584,1800
16339,32,153651,162754
9132,512,153692,10800
87,2,153794,1200
152,4,154011,3600
32564,16,154038,65940
57,8,154451,600
8298,32,155267,10800
589,8,155285,2160
2,32,155596,600
76,64,156123,1800
451,2,156149,4620
16125,128,156286,162754
6682,184,156533,7200
9721,169,156657,79500
19772,8,156973,28800
161,4,157074,600
12580,32,158965,14400
9481,8,159254,10800
54763,64,159285,162754
15131,64,159445,162754
23574,512,159596,162754
7889,64,159977,14400
505,2,160055,900
8612,2,160201,72000
3645,11,160375,7200
9396,1,160555,64800
87920,22,160661,111780
198,1,161323,21600
7738,32,162266,8160
10385,1,162290,162754
6450,32,162701,162754
29,8,164026,900
44,1,164373,900
21,64,165053,300
5476,1024,168091,7200
20,16,169279,162754
5,16,169356,600
20605,128,169404,72000
18649,33,169700,162754
4,32,169794,900
43,4,169834,1200
10277,4,169999,162754
266,2,170120,1200
16839,256,170527,72000
7614,34,170838,162754
2,16,171039,300
13847,32,171111,14400
13062,49,171226,162754
10168,256,180428,162754
6204,1,180863,43200
56,4,181037,300
7,1,181093,600
7110,76,181142,162754
38,2,184840,1200
32,8,189542,1200
6418,128,189582,14400
2482,1,189901,3600
13035,128,190105,162000
13951,64,194032,162000
12681,128,194241,36000
77,1,204320,37500
10846,1,211508,162754
6,1,211541,300
145,2,212409,1800
1078,138,212622,7200
29,76,212702,300
11796,593,213009,162754
1622,12,213078,7200
18569,256,213275,33720
10570,1,213384,111780
10038,8,213427,19260
5098,16,213648,10800
48,4,214558,1200
8195,256,214577,14400
14509,1,214939,162754
10519,5,214992,162754
465,1,215018,1200
28,64,215808,1200
7134,872,215867,7200
8400,1,215874,21600
842,1,216155,1800
18469,32,216187,110760
29338,1,216196,72000
23545,128,216212,162754
7,16,216291,10800
8258,1,216322,82260
15411,256,220687,16440
19,4,220731,3600
54,64,220757,162754
55,2,220907,300
128,4,220948,900
10431,1024,223020,64800
8,1,223531,300
208,32,224084,1200
504,1,225158,1800
58,1,225186,600
7,8,225217,1800
8206,128,225243,43200
188,32,225304,900
789,8,225488,900
8541,1024,225578,21600
108,1,225644,300
52,3,225665,3600
19,4,225770,3600
20957,128,225795,72000
7522,452,225804,129300
7,1,225847,300
298,3,226552,1800
2867,32,226772,3600
128,1,226891,1200
140,12,226942,162754
30,1,227007,900
4,1,227143,3600
17169,16,227564,87480
8267,1,227917,162754
84,8,228113,1800
2270,1,228253,162754
15697,32,228335,72000
292,64,228373,144000
7718,1,228426,108000
6,1,228482,300
311,1,228504,480
16909,128,228573,64800
3060,128,229038,3600
64,1,229172,600
16104,32,229188,162754
15,130,229210,3600
12769,128,229241,162754
1,1,229313,300
37,8,229547,1200
7277,512,229760,162754
2154,8,229879,162754
6784,2,230169,162754
13049,128,230252,162754
40,1,230280,43200
7162,32,230295,10800
503,32,230308,3600
7033,128,230745,21600
908,32,230752,3600
2,1,252361,4860
16933,16,252448,162754
12772,32,252457,162754
43,1,253534,1200
31602,512,253575,144000
10,1,254365,300
8532,4,254545,147720
2,8,254711,1800
7684,64,255539,10800
21,4,255896,300
144,32,256316,600
20433,8,256465,162754
4,4,256670,600
26,1,257423,1800
5039,1,257995,162754
8,1,258749,1800
46,1,258886,43200
275,2,260213,21600
29738,8,260811,110760
11,4,260860,1200
24,4,261007,300
39,1,261170,28800
6653,2,288157,7200
1154,2,288296,1800
12,17,288338,600
12,16,288394,900
5055,1,288411,162754
11874,1,288758,162754
7,12,288929,1800
18,128,289179,1200
6783,64,289614,72000
510,1,289678,162754
6,1,289775,10800
16447,128,289861,21600
79,1,291428,600
6,8,291720,300
4,2,300869,600
46,128,300888,900
13937,1,300927,162754
160,16,300977,3600
91,1,301521,72000
7,1,301546,162754
15776,64,301554,162754
87,1,301560,1800
16375,32,301678,144000
10063,148,301993,21600
8839,128,304066,14400
79,1,304750,1200
261,4,304808,14400
9383,256,304893,9600
18416,95,304910,162754
520,19,304918,1200
11,1,305079,300
6531,200,305148,10800
1125,64,305281,3600
29,16,305375,300
21,1,305405,4620
7963,32,305469,21600
22674,32,305628,162754
13433,32,305637,162754
91,8,305657,600
3,1,305708,1800
10011,64,305825,162754
509,2,305844,900
162,128,306326,3600
14,32,306353,300
7985,2,306416,43200
29,1,306789,1200
18318,128,306849,162754
38,32,306991,1200
25340,1024,307025,108000
13755,512,307205,18000
7598,128,308452,10800
19560,133,308707,65940
15929,64,309173,72000
11983,2,309192,162754
382,8,309643,600
27056,8,309650,100980
14348,64,310072,72000
97,21,310199,600
16801,1,310246,162754
13689,64,310284,18000
12,1,310417,7200
4,1,310746,64800
147,1,310768,600
14229,675,310823,14400
332,64,311863,2040
8656,1024,313142,162754
7337,128,313213,162000
9757,1,313247,43740
25965,29,313343,162754
14,1,313754,360
4,1,318095,1200
460,8,318391,1800
6213,1,318452,10080
7490,4,318464,10800
3235,32,318484,18840
23,1,318674,300
176,1,318718,1800
99,1,318804,1200
1608,1,319287,162754
14,5,319339,3600
182,16,319360,1800
13224,43,319413,162754
11058,128,319468,12900
169,32,319516,1800
31542,128,319563,43200
11696,64,319640,25860
3,2,319662,900
4,2,319976,9300
5890,32,324158,18840
21796,64,324243,33420
12105,1,324862,36000
4,8,324923,600
4286,32,325107,5280
9763,64,325153,72000
735,19,326028,3600
10090,32,326195,28800
18734,128,326376,162754
3,8,326523,7200
6,4,326533,300
17167,1,326565,162754
6,2,327100,300
189,1,327329,300
55441,2,327349,72000
449,16,327396,900
305,128,329903,900
7864,64,330206,162754
21402,128,330247,43200
239,40,330281,1200
14794,2,330297,21600
23984,128,343981,64800
5371,512,346480,7200
7,8,346903,300
115,8,347207,162754
516,1,347346,600
30,1,350454,900
35689,128,350571,162754
18,32,351212,1200
112,1,351225,600
56,1,351540,300
16228,16,353378,162754
7,1,353612,300
2174,64,353791,3600
158,1,354137,1800
13582,128,354223,162754
131,8,354242,300
20054,512,355005,162754
35,16,356654,1200
75517,16,361816,162754
19556,149,362422,162754
25938,14,372895,36000
352,15,372947,1800
15799,6,373542,36000
7690,128,376410,162754
9053,32,385039,43200
5608,1,385283,162754
12,8,385342,600
12877,128,385505,162754
7461,512,385859,162754
9132,8,391602,36000
19313,32,391665,162754
8092,1,391671,162754
22,32,392074,600
17966,64,395265,36000
44,19,395294,300
38,8,395398,300
13,1,395418,1800
43,32,395456,300
7,4,395607,1200
34,4,395808,900
374,2,395829,57660
3,19,396283,1200
21981,199,396651,36000
20773,128,396681,162754
19624,2,396908,57180
15377,4,396998,108000
8936,32,397331,10800
21714,128,397336,65940
22,64,397346,1800
10075,1,398058,10800
28,2,398132,1800
6,6,398191,7200
8493,1024,398434,162754
106,47,398455,18000
3,1,398496,600
6,64,398522,21600
10053,512,399462,144000
24390,128,399487,162754
5717,43,399526,13260
12115,1024,399549,16440
13010,849,399675,162000
254,1,399868,7200
12449,4,399904,43200
12522,32,408060,162754
24639,16,408097,162754
86,2,408230,1200
8590,3,408361,134580
9,5,408397,900
428,19,408533,1200
4555,1,408584,162754
5967,64,408610,65940
562,16,408626,3600
11384,4,408762,162754
63,28,408830,480
11,32,408846,1200
12372,64,409471,14400
19833,64,409487,28800
20453,64,409517,72000
19961,256,410291,110760
19038,366,410358,36000
11536,64,410381,162754
1,9,410458,1320
2625,32,412665,57180
9504,945,412950,162754
17386,256,413133,162754
3,16,413207,600
46,1,413415,7200
21657,4,413486,28800
27,2,413582,900
9,40,413685,300
599,1,416688,1800
18,1,416758,162754
20,128,416879,600
4,1,416971,3600
11,1,416989,600
87,2,417318,1800
6,64,417447,300
415,8,417471,1800
4,1,417498,600
14615,512,418663,72000
9321,128,418705,108000
14575,512,419283,162754
7054,32,419326,57180
31,1,419511,900
17,32,420029,600
1401,1,420044,2520
12251,128,420212,162754
30039,64,420237,162754
18,16,420977,900
9851,256,421130,10800
11092,64,421214,162754
6,4,421410,300
16367,1,421507,162754
10045,64,421720,72000
5827,109,450611,162754
24628,180,455122,162754
6750,256,455536,7200
18518,128,457508,162754
16174,8,458547,162754
7947,128,458944,162754
21,3,459007,1800
14601,4,460077,18000
5,1,460216,300
10266,128,460546,18000
14899,1024,460592,162754
109,32,460631,1800
43,8,461106,300
6,7,461277,1800
109,1,461285,600
34931,222,461362,162754
27292,1,463443,43200
16366,32,465453,162754
271,16,465472,900
5328,256,466053,162000
5,2,466121,30840
5,16,466154,300
18497,256,466219,110760
5,64,466246,600
7219,8,466873,14400
20459,256,466930,43200
453,1,467310,162754
22,8,467398,600
64,8,467481,1800
36,4,467680,4620
1093,16,468776,162754
23697,16,468807,43740
36,1,468914,900
1633,8,505838,1800
2,1,505999,900
5686,256,506472,162754
7831,512,507391,162754
677,4,508504,1800
10084,1,546560,29220
7042,9,547559,162754
6623,4,547575,72000
6926,1,547635,7200
204,8,548036,600
14,8,548119,600
252,2,548138,1200
6734,1,584673,162754
52,1,584690,1200
31,1,584822,10800
36,1,584869,1800
31,4,586099,1200
16591,16,586466,162754
8,4,586487,900
5568,64,586692,7200
23,2,586884,300
15160,128,586948,72000
354,32,587502,1200
9224,256,587529,10800
5948,32,587793,10800
2877,9,587823,162754
27,8,587874,3600
15,64,588414,1200
8,16,589461,10800
5904,2,589478,162754
8,1,589925,21600
547,2,590142,72000
19784,366,590217,64800
13,16,590702,300
24097,179,590837,33720
4,1,591874,300
23704,32,591998,162754
9206,16,592160,10800
8180,128,592194,162754
1,4,592829,600
3905,1,594083,15840
2,4,594128,1200
11596,128,594195,162754
152,8,595277,300
12643,1,595420,18000
10638,32,595436,65940
7508,1,595495,10800
13843,146,596105,162754
16752,8,596407,33720
61,2,596435,3600
7,2,597187,1200
98,1,597195,900
63,1,597251,1200
233,1,597583,10800
3,28,597720,300
10579,128,597803,10800
4783,128,597826,110760
22599,512,597903,162754
10385,512,600677,10800
52524,4,600737,72000
2,1,604252,600
11510,32,604518,162754
1174,1,616169,5460
59,26,616230,900
188,2,620766,162754
4189,512,620894,14400
31079,256,621835,162754
31,128,629152,162754
352,4,629273,1200
10317,128,630956,162754
9930,120,630985,64800
3,8,631131,300
130,1,631751,300
7082,512,632113,10800
35,16,632137,1800
120,3,632368,162754
7501,162,632795,18000
377,1,632914,18000
94,64,633116,600
12562,512,633251,162754
264,32,634132,1200
26,50,634175,1200
9681,1,634323,18000
1286,1,634427,7200
15441,1,634530,162754
12524,1024,635436,162754
3449,32,635474,129300
13180,90,635492,162754
8474,32,635621,162754
7,1,637250,300
6893,4,637280,7200
9518,128,637324,162754
81,32,637375,600
21093,1,637391,25860
28,58,642846,900
4706,256,642931,162754
25592,128,642980,162754
50,32,643139,18000
12,8,643149,300
5,4,643397,1320
870,1,643429,162754
36324,8,643568,162754
24,3,643635,1800
8,1,646272,1800
65,1,646295,108000
9035,288,647055,129300
9536,1,647063,162754
3,1,647150,1200
26,15,647198,300
15,64,647366,14400
22777,128,647391,162754
28,4,647428,600
10,1,647460,3600
15,32,649271,480
10996,512,649617,14400
10,8,649654,300
11,32,649672,300
1866,19,649692,72000
25600,256,649744,110760
18410,33,651379,36000
2561,16,651409,162754
7577,512,651442,144000
5610,256,652838,36000
6,1,652922,600
8,2,652930,600
44,1,652946,1200
27,1,653043,1800
2053,4,653091,9720
1473,1,653098,162754
27739,256,653414,162000
28445,1,653440,72000
4405,256,653671,4620
7475,32,653731,162754
17808,128,653771,162754
12020,256,653962,144000
16417,128,654037,64800
4255,16,654043,162754
129,32,654065,900
25,4,654945,600
9447,94,655067,162754
7374,8,655075,21600
11,17,657178,1200
8698,18,657359,21600
22596,1,657583,78120
7818,2,657609,162754
8891,6,657690,162754
8,2,657884,300
6845,3,657900,64800
22802,1,658266,33420
24,1,658274,300
1004,1,658310,1200
396,16,659630,1200
10161,32,659718,30840
13190,93,659776,162754
110,64,660151,300
188,1,660498,900
10251,128,660591,18000
16,8,661602,900
28,1,661716,300
83,3,661741,1800
15,64,661756,1800
88,1,661921,3600
10622,128,661932,71100
229,4,662088,1200
69,1,662096,1800
8393,64,662142,10800
55,2,662153,900
38,32,662280,600
9304,128,662644,10800
9009,64,662719,10800
16,1,662742,300
79,32,664574,72000
11,10,664609,1200
51,1,664615,1200
16428,119,664620,162754
19663,128,668679,162754
6886,128,669558,7200
19,1,670618,300
318,1,670708,1200
98,1,670717,600
16200,64,670904,64800
410,1,671139,162750
19045,163,683408,43740
8969,70,684631,43740
16998,512,684729,162754
4,32,685018,900
7686,256,685076,10800
272,1,685138,600
194,1,685810,600
11098,32,685818,162754
46,8,686636,3600
54,4,686893,300
18181,128,687062,33720
111,2,687286,1200
94357,16,687315,147720
31070,1,687331,108000
9768,7,688133,162754
735,1,688267,5460
15314,256,689165,36000
7478,16,689179,162754
11,16,689219,162754
116,128,689963,600
1030,1,692684,1800
22090,8,692753,162754
3,1,692941,1800
9849,32,692965,10800
53,1,694682,1200
12,1,723483,7200
7729,1024,723737,162754
24618,128,724701,162754
14480,1,724817,57180
7762,127,724824,18000
16171,128,724838,162754
17593,270,724854,36000
43,32,725083,1200
16888,1,725150,162754
10,8,725476,300
5170,64,725513,37500
10,9,725562,900
23192,512,725596,43200
10120,512,725637,162754
712,1,725652,900
8625,1,725827,162754
34396,64,725852,64800
19,5,726245,1800
8195,1,726412,162754
10956,39,726493,162754
17,1,726514,3600
43,32,726771,300
6,32,726828,1800
24,2,726945,600
12816,1,728486,162754
4970,944,728507,5460
118,4,728610,5460
22992,63,728619,162754
7122,35,728753,162754
28595,962,731669,162754
34,32,731764,600
12516,128,731779,17820
10229,64,731839,36000
13625,512,731865,28800
14039,32,731996,18000
7997,84,732110,64800
17,2,732168,7560
13,1,732261,900
14631,64,732299,162754
7,64,732410,900
547,1,733020,1200
6,112,733041,1200
3,1,733077,300
21726,1,733687,162754
33514,1,733720,162754
40,1,733773,65940
15507,64,734363,64800
191,1,737656,900
30,8,738238,600
16674,64,738262,162754
69,8,738319,1200
2,8,738657,600
83,8,738885,1200
